"Código
Departamental",Nombre del Departamento,"Código
Municipal","Código
Depto+Mpio+Cpob",Nombre de Municipios y Corregimientos Departamentales,Cabeceras y Centros Poblados,Categoría,Cantidad de Manzanas,Año de Creación,Acto Administrativo,Segregado de
70,Sucre,70 - 713,70 - 713 - 003,SAN ONOFRE,Berrugas,C,60,,,
70,Sucre,70 - 713,70 - 713 - 004,SAN ONOFRE,Buenos Aires,C,,,,
70,Sucre,70 - 713,70 - 713 - 005,SAN ONOFRE,Labarcés,C,45,,,
70,Sucre,70 - 713,70 - 713 - 006,SAN ONOFRE,Libertad,C,65,,,
70,Sucre,70 - 713,70 - 713 - 007,SAN ONOFRE,Pajonal,C,17,,,
70,Sucre,70 - 713,70 - 713 - 008,SAN ONOFRE,Palo Alto,C,32,,,
70,Sucre,70 - 713,70 - 713 - 009,SAN ONOFRE,Planparejo,C,20,,,
70,Sucre,70 - 713,70 - 713 - 010,SAN ONOFRE,Rincón Del Mar,C,31,,,
70,Sucre,70 - 713,70 - 713 - 011,SAN ONOFRE,Sabanas De Mucacal,C,28,,,
70,Sucre,70 - 713,70 - 713 - 012,SAN ONOFRE,San Antonio,C,61,,,
70,Sucre,70 - 713,70 - 713 - 014,SAN ONOFRE,Higuerón,C,10,,,
70,Sucre,70 - 713,70 - 713 - 015,SAN ONOFRE,El Chicho,C,,,,
70,Sucre,70 - 713,70 - 713 - 016,SAN ONOFRE,Barrancas,C,16,,,
70,Sucre,70 - 713,70 - 713 - 017,SAN ONOFRE,Cerro De Las Casas,C,8,,,
70,Sucre,70 - 713,70 - 713 - 018,SAN ONOFRE,Pajonalito,C,4,,,
70,Sucre,70 - 713,70 - 713 - 019,SAN ONOFRE,El Pueblito,C,7,,,
70,Sucre,70 - 713,70 - 713 - 020,SAN ONOFRE,Aguas Negras,C,4,,,
70,Sucre,70 - 713,70 - 713 - 021,SAN ONOFRE,Palacios,C,16,,,
70,Sucre,70 - 713,70 - 713 - 022,SAN ONOFRE,Boca Cerrada,C,15,,,
70,Sucre,70 - 713,70 - 713 - 023,SAN ONOFRE,Palmira,C,,,,
70,Sucre,70 - 713,70 - 713 - 024,SAN ONOFRE,Altos De Julio,CAS,7,,,
70,Sucre,70 - 713,70 - 713 - 025,SAN ONOFRE,Arroyo Seco,CAS,3,,,
70,Sucre,70 - 713,70 - 713 - 026,SAN ONOFRE,Las Brisas,CAS,9,,,
70,Sucre,70 - 713,70 - 713 - 027,SAN ONOFRE,Pisisi,CAS,4,,,
70,Sucre,70 - 713,70 - 713 - 028,SAN ONOFRE,Sabanas De Rincón,CAS,1,,,
70,Sucre,70 - 713,70 - 713 - 029,SAN ONOFRE,Sabanetica,CAS,15,,,
70,Sucre,70 - 717,70 - 717 - 000,SAN PEDRO,San Pedro,CM,242,1939,Ordenanza 14 de 1939,
70,Sucre,70 - 717,70 - 717 - 001,SAN PEDRO,San Mateo,C,27,,,
70,Sucre,70 - 717,70 - 717 - 002,SAN PEDRO,Rovira,C,25,,,
70,Sucre,70 - 717,70 - 717 - 003,SAN PEDRO,Numancia,C,9,,,
70,Sucre,70 - 717,70 - 717 - 004,SAN PEDRO,El Bajo De La Alegría,CAS,13,,,
70,Sucre,70 - 717,70 - 717 - 005,SAN PEDRO,Perendengue,CAS,,,,
70,Sucre,70 - 742,70 - 742 - 000,SAN LUIS DE SINCÉ,Sincé,CM,328,1899, ,
70,Sucre,70 - 742,70 - 742 - 002,SAN LUIS DE SINCÉ,Bazán,C,8,,,
70,Sucre,70 - 742,70 - 742 - 004,SAN LUIS DE SINCÉ,Cocorote,C,10,,,
70,Sucre,70 - 742,70 - 742 - 005,SAN LUIS DE SINCÉ,Granada,C,65,,,
70,Sucre,70 - 742,70 - 742 - 008,SAN LUIS DE SINCÉ,Los Limones,C,4,,,
70,Sucre,70 - 742,70 - 742 - 010,SAN LUIS DE SINCÉ,Valencia,C,28,,,
70,Sucre,70 - 742,70 - 742 - 011,SAN LUIS DE SINCÉ,Vélez,C,11,,,
70,Sucre,70 - 742,70 - 742 - 013,SAN LUIS DE SINCÉ,La Vivienda,C,7,,,
70,Sucre,70 - 742,70 - 742 - 014,SAN LUIS DE SINCÉ,Perendengue,C,2,,,
70,Sucre,70 - 742,70 - 742 - 015,SAN LUIS DE SINCÉ,Galápago,C,,,,
70,Sucre,70 - 742,70 - 742 - 016,SAN LUIS DE SINCÉ,Moralito,C,,,,
70,Sucre,70 - 771,70 - 771 - 000,SUCRE,Sucre,CM,79,1849, ,
70,Sucre,70 - 771,70 - 771 - 001,SUCRE,Arboleda,C,22,,,
70,Sucre,70 - 771,70 - 771 - 002,SUCRE,Bajogrande,C,,,,
